-1.481440000000,3.674010000000,-4.858660000000,-4.298670000000,3.631200000000,0.872180000000,-2.655990000000,0.961210000000,0.459100000000,-2.772820000000,-0.559950000000,-1.930320000000,4.485330000000,2.228800000000,-0.889490000000,4.945770000000,-0.707440000000,-0.595830000000,4.580270000000,1.223520000000
-1.690680000000,3.718350000000,-4.835080000000,-3.984850000000,3.822710000000,1.414760000000,-2.855620000000,0.270200000000,0.402740000000,-2.701030000000,-0.565200000000,-1.826620000000,5.000000000000,2.588230000000,0.107150000000,4.880210000000,-1.400510000000,-1.087430000000,5.000000000000,0.347770000000
0.162890000000,3.781500000000,4.524260000000,-1.389320000000,-1.394080000000,-4.156260000000,4.296230000000,2.945110000000,3.273970000000,2.899430000000,4.494810000000,-3.846590000000,-3.480310000000,3.505360000000,0.526550000000,-4.297930000000,-2.878800000000,0.684790000000,-3.693010000000,1.906570000000
0.233940000000,3.575070000000,4.428440000000,-1.245760000000,-1.640930000000,-4.096640000000,4.187420000000,2.764170000000,3.307380000000,2.794050000000,4.455410000000,-3.736350000000,-3.478440000000,3.440720000000,0.493370000000,-4.139210000000,-3.155920000000,0.638580000000,-3.918340000000,2.014000000000
-1.705330000000,3.126950000000,-4.734640000000,-3.491130000000,3.941300000000,1.021780000000,-3.340970000000,1.315930000000,0.253820000000,-2.966270000000,-0.621920000000,-1.831360000000,4.737170000000,2.446190000000,-0.480630000000,4.861080000000,-0.192940000000,-0.553880000000,4.114730000000,1.885420000000
-1.442010000000,2.636900000000,-5.000000000000,-4.266980000000,4.160950000000,1.535760000000,-2.962240000000,0.673210000000,1.468420000000,-3.080150000000,-0.291890000000,-0.468180000000,4.787360000000,1.639520000000,-0.676500000000,5.000000000000,-0.280010000000,-0.698940000000,3.983580000000,2.013770000000
-2.183280000000,1.685820000000,0.590150000000,2.753960000000,-2.857850000000,-0.039140000000,-4.491430000000,-2.645020000000,-2.389000000000,-1.099410000000,-1.489260000000,-2.776840000000,-2.678390000000,4.259630000000,-0.830660000000,-4.142990000000,0.302910000000,-1.643910000000,-1.999750000000,2.070150000000
-1.481480000000,3.674020000000,-4.858690000000,-4.298660000000,3.631200000000,0.872180000000,-2.655950000000,0.961150000000,0.459130000000,-2.772800000000,-0.559990000000,-1.930330000000,4.485350000000,2.228770000000,-0.889510000000,4.945780000000,-0.707390000000,-0.595830000000,4.580240000000,1.223450000000
0.162880000000,3.781480000000,4.524270000000,-1.389360000000,-1.394090000000,-4.156280000000,4.296250000000,2.945140000000,3.273970000000,2.899390000000,4.494810000000,-3.846600000000,-3.480270000000,3.505340000000,0.526550000000,-4.297910000000,-2.878820000000,0.684790000000,-3.692990000000,1.906550000000
-2.184970000000,1.687070000000,0.587910000000,2.757330000000,-2.859020000000,-0.039260000000,-4.492270000000,-2.645880000000,-2.390030000000,-1.099900000000,-1.485570000000,-2.773810000000,-2.677020000000,4.262540000000,-0.831410000000,-4.142830000000,0.301520000000,-1.643280000000,-2.000580000000,2.065450000000
