7.7589,0.62468,12
1.1783,0.62669,9
4.0826,0.33189,5
7.7251,0.62547,12
4.0929,0.62379,11
7.7403,0.62186,12
4.0955,0.32831,5
2.1991,0.62403,10
7.7051,0.62888,12
4.1462,0.6286,11
4.1206,0.62595,11
4.1146,0.61114,11
7.6479,0.33345,6
1.1848,0.61626,9
4.045,0.62368,11
4.043,0.6192,11
7.7527,0.62293,12
4.0903,0.32899,5
4.1077,0.62473,11
4.0804,0.32985,5
4.0878,0.63099,11
7.6813,0.63259,12
4.04,0.63134,11
7.6793,0.33123,6
7.6807,0.62729,12
4.1053,0.62959,11
4.0416,0.62874,11
7.73,0.62372,12
2.204,0.62565,10
2.203,0.62436,10
7.6826,0.6277,12
2.2303,0.62502,10
4.1565,0.33403,5
7.6288,0.62193,12
7.6956,0.62039,12
7.6048,0.62869,12
2.1297,0.62686,10
7.7406,0.62154,12
0.62086,0.3353,2
0.32601,0.3393,1
4.0967,0.62999,11
7.6788,0.32872,6
0.626,0.62578,8
7.7351,0.62341,12
7.6364,0.61345,12
2.211,0.6188,10
4.0929,0.62281,11
7.7332,0.62501,12
0.62899,0.62067,8
4.0803,0.62292,11
7.5701,0.62305,12
7.6734,0.62554,12
2.1675,0.33224,4
4.17,0.62003,11
7.7117,0.32973,6
7.7605,0.6224,12
7.7741,0.62015,12
7.6707,0.62525,12
7.6502,0.62713,12
2.1636,0.60863,10
7.6412,0.61898,12
7.6676,0.62508,12
2.2093,0.61833,10
4.0896,0.33249,5
7.7038,0.62385,12
7.6766,0.62284,12
7.8333,0.33468,6
4.0691,0.63157,11
4.0989,0.32747,5
7.7085,0.62137,12
7.6315,0.33206,6
4.0955,0.6259,11
7.7659,0.6257,12
7.7887,0.62915,12
4.1228,0.62843,11
7.6575,0.33312,6
7.5857,0.62333,12
7.6282,0.62418,12
2.1986,0.62024,10
1.1795,0.62375,9
7.6544,0.62311,12
2.1658,0.33773,4
7.7281,0.62565,12
4.1162,0.62132,11
7.7007,0.62135,12
7.6566,0.60843,12
4.0844,0.33541,5
2.2017,0.62739,10
4.0602,0.62382,11
4.0939,0.33341,5
7.7218,0.33822,6
7.6372,0.62732,12
7.7276,0.33682,6
0.33391,0.6284,7
2.1972,0.62596,10
4.1141,0.62649,11
4.0224,0.63077,11
2.1946,0.63265,10
4.0827,0.62429,11
7.5937,0.61704,12
4.1,0.6268,11
4.0702,0.3341,5
7.7306,0.62692,12
4.0781,0.63099,11
7.7126,0.60946,12
7.7346,0.33043,6
4.0981,0.33486,5
7.7251,0.33379,6
7.7691,0.62504,12
2.1974,0.33528,4
7.6953,0.33716,6
4.1044,0.33026,5
7.9146,0.63549,12
4.09,0.62422,11
4.1993,0.6231,11
7.8268,0.62006,12
7.687,0.6204,12
2.223,0.62467,10
7.6683,0.62128,12
7.6913,0.33368,6
7.7108,0.62089,12
7.6775,0.62145,12
2.1605,0.62049,10
2.1463,0.33749,4
7.7248,0.33085,6
4.1567,0.61902,11
7.732,0.62142,12
7.7176,0.33563,6
7.7179,0.62517,12
2.1946,0.62815,10
7.7342,0.62458,12
7.7119,0.62474,12
7.6911,0.33519,6
2.1897,0.62895,10
4.105,0.62018,11
7.5788,0.33542,6
7.7705,0.62556,12
7.6367,0.62855,12
1.1746,0.62221,9
7.7053,0.62375,12
7.6949,0.62225,12
7.6511,0.33426,6
7.7123,0.62954,12
7.6693,0.61844,12
4.1016,0.62218,11
7.6813,0.3335,6
4.1004,0.335,5
2.1459,0.62359,10
7.7455,0.62353,12
7.6732,0.33516,6
7.7749,0.62229,12
4.1458,0.62111,11
7.6281,0.33264,6
7.6649,0.62498,12
7.775,0.62949,12
7.7126,0.32884,6
7.7977,0.63024,12
7.6964,0.61688,12
7.7465,0.33334,6
7.7931,0.62881,12
4.1228,0.6196,11
4.1227,0.33087,5
7.6383,0.62279,12
7.6745,0.62258,12
7.7581,0.62827,12
7.7398,0.62656,12
7.7513,0.6235,12
7.707,0.62748,12
7.6995,0.62737,12
7.6892,0.6293,12
4.0907,0.62829,11
7.7003,0.6249,12
4.1158,0.62233,11
4.082,0.62993,11
7.7458,0.62127,12
7.7602,0.62797,12
7.7074,0.62653,12
7.7086,0.62139,12
7.7061,0.33683,6
7.6658,0.62853,12
7.8483,0.33647,6
7.6954,0.61925,12
7.6612,0.62676,12
7.6854,0.62364,12
4.0946,0.61908,11
7.7409,0.62438,12
7.7355,0.61963,12
7.6454,0.33541,6
7.7307,0.33537,6
2.1954,0.62262,10
7.7514,0.62718,12
0.62238,0.62916,8
7.8745,0.33391,6
7.6888,0.62512,12
7.7747,0.62292,12
4.1047,0.33422,5
7.7023,0.62185,12
7.7682,0.33565,6
7.7226,0.62214,12
7.8324,0.61821,12
7.7435,0.61743,12
4.0936,0.62618,11
7.5381,0.33621,6
4.1005,0.62508,11
4.0614,0.62068,11
7.7434,0.62889,12
7.7861,0.61913,12
4.1725,0.61978,11
2.2025,0.62758,10
7.6273,0.6233,12
7.8483,0.62523,12
4.1702,0.33325,5
4.1169,0.62454,11
7.7087,0.33486,6
4.068,0.33161,5
7.8111,0.61951,12
4.0878,0.62403,11
4.1277,0.62767,11
7.7283,0.62894,12
7.7751,0.6317,12
2.197,0.62319,10
7.6743,0.33821,6
7.7974,0.6214,12
7.8186,0.62367,12
4.1133,0.61888,11
7.6812,0.62192,12
7.64,0.32964,6
7.612,0.62501,12
2.1822,0.62706,10
7.6892,0.62526,12
7.6938,0.33447,6
7.6888,0.62492,12
7.7083,0.62106,12
7.6273,0.62457,12
7.7296,0.62332,12
7.7353,0.62313,12
4.1109,0.61937,11
4.1652,0.62135,11
4.141,0.62839,11
4.0977,0.62568,11
4.0928,0.62406,11
7.6477,0.62335,12
7.7021,0.62647,12
7.7038,0.62011,12
7.6396,0.6241,12
7.8115,0.6248,12
4.1054,0.62485,11
4.1327,0.63026,11
7.6608,0.6257,12
7.7931,0.62319,12
4.1372,0.33086,5
7.5765,0.33489,6
7.6983,0.62334,12
7.6916,0.33263,6
7.8734,0.61599,12
7.7145,0.62302,12
7.683,0.62088,12
7.7132,0.62963,12
7.8006,0.61639,12
7.7007,0.62868,12
4.1053,0.62739,11
7.762,0.33514,6
1.1791,0.63017,9
7.9557,0.62437,12
7.6969,0.62433,12
7.6872,0.62422,12
7.8179,0.62733,12
2.201,0.62531,10
4.1102,0.33556,5
4.0834,0.61785,11
7.654,0.62924,12
7.7566,0.33318,6
7.6506,0.62441,12
4.0953,0.33328,5
0.33126,0.62579,7
7.5932,0.3371,6
4.1214,0.62421,11
7.7404,0.62061,12
7.7396,0.6297,12
7.6973,0.3339,6
4.1612,0.63001,11
7.6861,0.62749,12
7.7103,0.32774,6
7.6891,0.62709,12
4.1235,0.62384,11
2.1998,0.62707,10
7.6262,0.62461,12
7.8706,0.62844,12
7.7395,0.62792,12
4.1219,0.62813,11
4.1328,0.62753,11
2.2255,0.63251,10
7.5333,0.33352,6
7.7094,0.62388,12
7.6179,0.62533,12
4.0723,0.62269,11
7.8528,0.3283,6
4.1209,0.6266,11
4.0951,0.63049,11
4.1838,0.32773,5
7.7198,0.62365,12
4.0969,0.62626,11
2.225,0.33168,4
4.1192,0.61962,11
2.1698,0.62956,10
4.0821,0.6302,11
7.7123,0.62411,12
4.0749,0.33239,5
2.1904,0.33207,4
7.7161,0.33478,6
2.1415,0.63106,10
2.1959,0.60988,10
7.7657,0.62407,12
2.2041,0.33436,4
4.1229,0.62775,11
0.31354,0.62264,7
7.6058,0.62505,12
7.7448,0.33418,6
7.7978,0.33014,6
2.2137,0.62317,10
4.1007,0.62508,11
7.6065,0.62361,12
4.1504,0.33324,5
7.7508,0.62727,12
7.7151,0.62798,12
1.1757,0.64053,9
7.751,0.62301,12
7.6986,0.62194,12
4.117,0.33726,5
1.1739,0.3337,3
7.7204,0.62426,12
2.1919,0.62556,10
7.7068,0.62709,12
1.1552,0.62215,9
7.7298,0.61886,12
7.673,0.33523,6
7.6995,0.62834,12
3.9567,0.62743,11
2.2078,0.33163,4
7.7197,0.61395,12
7.7108,0.34057,6
7.7192,0.63068,12
7.7045,0.61025,12
7.7087,0.33394,6
7.7489,0.62207,12
0.33457,0.62319,7
4.0454,0.62312,11
2.1682,0.62231,10
4.0974,0.62156,11
7.81,0.62034,12
7.7053,0.62077,12
4.132,0.33598,5
7.6969,0.6292,12
4.1222,0.33157,5
7.739,0.62357,12
7.6989,0.6234,12
7.7032,0.6314,12
4.0618,0.62262,11
2.2032,0.62199,10
0.61679,0.62938,8
4.1197,0.6198,11
7.6732,0.62655,12
4.0176,0.63308,11
7.606,0.62097,12
7.6765,0.62798,12
7.7989,0.61913,12
0.61221,0.62701,8
7.6761,0.6251,12
4.0252,0.62333,11
4.1005,0.62407,11
4.2268,0.62417,11
1.1811,0.62345,9
7.8979,0.6132,12
4.0726,0.62675,11
7.524,0.63415,12
7.6528,0.62848,12
4.0331,0.62955,11
4.098,0.61684,11
7.6394,0.6277,12
4.0446,0.33466,5
7.7107,0.62541,12
4.1805,0.61915,11
2.2478,0.62375,10
7.678,0.62612,12
4.0739,0.62972,11
7.7201,0.62556,12
4.124,0.33385,5
0.6129,0.33333,2
0.60519,0.63078,8
7.6226,0.62739,12
2.1996,0.61984,10
7.6948,0.62067,12
7.8045,0.6322,12
7.8109,0.62667,12
7.7146,0.62079,12
7.7268,0.61898,12
7.7695,0.62133,12
7.6877,0.33465,6
4.1003,0.61487,11
7.5957,0.62268,12
0.33311,0.62727,7
7.6011,0.63486,12
7.6472,0.62884,12
7.6906,0.62467,12
2.2262,0.62975,10
2.2765,0.61976,10
7.7385,0.62655,12
4.0975,0.33104,5
7.6679,0.6206,12
7.7056,0.62589,12
7.6846,0.6286,12
7.7051,0.62317,12
7.7804,0.62696,12
3.9468,0.61632,11
7.7476,0.634,12
7.7504,0.62159,12
2.2035,0.62618,10
7.721,0.6278,12
7.7132,0.6264,12
7.7459,0.62588,12
4.121,0.62634,11
7.6868,0.62381,12
2.2022,0.62113,10
7.6593,0.62704,12
4.0818,0.62507,11
7.7022,0.62303,12
2.1804,0.62466,10
7.6809,0.62871,12
4.1148,0.33193,5
7.6733,0.62585,12
2.2084,0.63029,10
4.0742,0.62448,11
7.7421,0.33409,6
4.1203,0.62943,11
7.7448,0.62556,12
2.2026,0.61425,10
7.6826,0.63473,12
7.6749,0.62533,12
4.1575,0.61692,11
4.0628,0.62355,11
7.6735,0.62353,12
2.13,0.62852,10
7.7292,0.62417,12
4.0616,0.33305,5
2.2184,0.33281,4
2.2044,0.61533,10
4.1631,0.61947,11
4.0954,0.64159,11
4.09,0.33013,5
7.6717,0.62422,12
7.696,0.6235,12
4.0873,0.62295,11
4.0793,0.62854,11
4.1144,0.62431,11
1.1805,0.62632,9
7.7592,0.62329,12
4.0663,0.62918,11
7.6435,0.33081,6
0.3366,0.62262,7
7.641,0.62376,12
7.7209,0.62649,12
7.6789,0.62309,12
0.63315,0.33444,2
7.7446,0.3363,6
4.0548,0.62227,11
2.2017,0.62524,10
7.7177,0.63357,12
7.8363,0.33355,6
7.6216,0.62274,12
7.7182,0.62271,12
7.7906,0.62042,12
7.7169,0.62299,12
7.6423,0.62524,12
2.1618,0.62449,10
4.0847,0.62382,11
7.7241,0.62394,12
4.0926,0.62732,11
7.745,0.63351,12
4.1127,0.33029,5
7.7521,0.6238,12
7.6485,0.6235,12
4.0789,0.62873,11
7.7239,0.62589,12
4.1375,0.33039,5
7.7437,0.61992,12
7.7099,0.62696,12
7.6703,0.61977,12
4.1255,0.33403,5
7.7733,0.62739,12
7.8531,0.62342,12
2.1722,0.62744,10
7.6669,0.33249,6
7.7064,0.62383,12
2.1782,0.33345,4
4.1051,0.62761,11
7.7627,0.62021,12
7.6375,0.63066,12
7.6424,0.62197,12
2.1556,0.62144,10
0.61561,0.62775,8
1.2072,0.61436,9
7.712,0.32994,6
7.6781,0.62028,12
7.7077,0.62338,12
4.0785,0.62495,11
4.2105,0.32905,5
7.7007,0.62619,12
4.1096,0.61213,11
7.7391,0.33479,6
7.6948,0.62913,12
4.117,0.33152,5
1.1683,0.62652,9
7.8022,0.33724,6
7.6355,0.62364,12
7.8337,0.62561,12
7.6984,0.62416,12
7.7941,0.63404,12
7.778,0.62463,12
1.168,0.61784,9
2.2052,0.62437,10
4.1419,0.33254,5
2.1713,0.62306,10
7.6101,0.33156,6
4.1583,0.32403,5
7.6509,0.32784,6
2.1463,0.3285,4
7.7018,0.62426,12
7.7274,0.62673,12
7.773,0.33268,6
7.7276,0.61976,12
7.7594,0.62483,12
7.608,0.62299,12
7.5843,0.62701,12
2.1713,0.62877,10
4.1065,0.62619,11
2.1909,0.62389,10
7.8188,0.61732,12
4.0924,0.61754,11
4.1711,0.62504,11
4.1136,0.61965,11
2.2281,0.33013,4
7.7051,0.62363,12
4.1547,0.62173,11
7.6686,0.62435,12
4.1762,0.62815,11
7.6832,0.33179,6
2.19,0.62549,10
7.7243,0.33623,6
7.6825,0.63266,12
4.0904,0.6163,11
4.131,0.63239,11
7.7105,0.62468,12
0.61998,0.62048,8
